ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,rank_on_first_qualifying_date,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ACLS,ACLS,2021-12-13,2022-01-14,mid,23.0,6.0,2.0,6.0,3.0,2022-01-04; 2022-02-02; 2022-02-10,2022-01-06; 2022-02-04; 2022-02-14,77.6; 65.19; 75.0,75.0,,,OK,
ACLS,ACLS,2022-02-28,2022-03-29,mid,59.0,11.0,11.0,16.0,3.0,2022-03-03; 2022-03-24; 2022-05-05,2022-03-07; 2022-03-28; 2022-05-09,72.83; 83.735; 60.99,60.99,,,OK,
ACLS,ACLS,2022-06-01,2022-06-02,mid,29.0,15.0,15.0,16.0,1.0,2022-06-08,2022-06-10,64.85,64.85,,,OK,
ACLS,ACLS,2023-03-16,2023-03-21,mid,29.0,3.0,3.0,3.0,1.0,2023-03-23,2023-03-27,136.375,136.375,,,OK,
ACLX^26,ACLX,2022-10-13,2022-10-27,small,28.0,11.0,7.0,14.0,2.0,2022-10-31; 2022-11-03,2022-11-02; 2022-11-07,24.01; 24.1599,24.1599,,,OK,
ACLX^26,ACLX,2022-12-14,2023-02-09,small,49.0,15.0,12.0,16.0,5.0,2022-12-15; 2023-01-06; 2023-01-24; 2023-02-03; 2023-03-21,2022-12-19; 2023-01-10; 2023-01-26; 2023-02-07; 2023-03-23,33.99; 34.68; 33.89; 35.26; 31.015,31.015,,,OK,
ACLX^26,ACLX,2023-04-03,2023-05-22,small,16.0,10.0,2.0,12.0,3.0,2023-03-30; 2023-04-26; 2023-05-11,2023-04-03; 2023-04-28; 2023-05-15,33.04; 44.65; 48.915,48.915,,,OK,
ACLX^26,ACLX,2023-11-03,2023-12-14,small,14.0,7.0,5.0,16.0,3.0,2023-11-07; 2023-11-20; 2023-12-27,2023-11-09; 2023-11-22; 2023-12-29,48.38; 56.09; 59.1,59.1,,,OK,
ACLX^26,ACLX,2024-02-08,2024-02-20,mid,13.0,8.0,5.0,15.0,2.0,2024-02-06; 2024-03-07,2024-02-08; 2024-03-11,67.52; 75.1,75.1,,,OK,
ACM,ACM,2008-11-24,2009-01-13,mid,18.0,13.0,11.0,16.0,5.0,2008-11-26; 2008-12-08; 2008-12-17; 2009-01-02; 2009-02-10,2008-12-01; 2008-12-10; 2008-12-19; 2009-01-06; 2009-02-12,27.2; 31.05; 31.71; 32.919; 29.45,29.45,,,OK,
ACMR,ACMR,2020-01-16,2020-03-02,small,38.0,9.0,4.0,12.0,3.0,2020-01-22; 2020-02-11; 2020-02-19,2020-01-24; 2020-02-13; 2020-02-21,17.0674; 14.4293; 15.4633,15.4633,,,OK,
ACMR,ACMR,2020-04-17,2020-07-14,small,49.0,6.0,6.0,16.0,6.0,2020-04-17; 2020-04-29; 2020-05-19; 2020-07-14; 2020-07-23; 2020-08-06,2020-04-21; 2020-05-01; 2020-05-21; 2020-07-16; 2020-07-27; 2020-08-10,12.6733; 14.0; 23.0833; 30.46; 31.1633; 37.9567,37.9567,,,OK,
ACMR,ACMR,2020-08-21,2020-08-24,small,110.0,16.0,15.0,16.0,1.0,2020-10-05,2020-10-07,25.7167,25.7167,,,OK,
ACMR,ACMR,2021-10-04,2021-10-19,mid,34.0,12.0,11.0,16.0,2.0,2021-10-07; 2021-11-15,2021-10-11; 2021-11-17,39.7067; 37.1167,37.1167,,,OK,
ACMR,ACMR,2022-01-18,2022-01-19,small,23.0,10.0,10.0,14.0,2.0,2022-02-02; 2022-02-10,2022-02-04; 2022-02-14,27.7933; 29.4967,29.4967,,,OK,
ACMR,ACMR,2023-08-23,2023-10-25,small,27.0,10.0,2.0,14.0,3.0,2023-09-06; 2023-10-02; 2023-10-17,2023-09-08; 2023-10-04; 2023-10-19,19.99; 18.74; 21.07,21.07,,,OK,
ACMR,ACMR,2024-01-16,2024-01-25,small,54.0,15.0,13.0,16.0,3.0,2024-01-12; 2024-01-22; 2024-03-01,2024-01-17; 2024-01-24; 2024-03-05,22.24; 22.47; 34.3999,34.3999,,,OK,
ACMR,ACMR,2025-03-05,2025-03-28,small,39.0,15.0,9.0,15.0,2.0,2025-03-17; 2025-04-23,2025-03-19; 2025-04-25,30.64; 22.19,22.19,,,OK,
ACMR,ACMR,2026-02-09,2026-02-23,mid,74.0,16.0,8.0,16.0,1.0,2026-02-11,2026-02-13,71.65,71.65,,,OK,
ACMR,ACMR,2026-05-11,2026-07-01,mid,101.0,15.0,9.0,16.0,5.0,2026-05-13; 2026-05-29; 2026-06-22; 2026-06-30; 2026-08-07,2026-05-15; 2026-06-02; 2026-06-24; 2026-07-02; 2026-08-11,67.66; 94.2116; 111.41; 127.19; 92.55,92.55,,,OK,
ACNT,ACNT,2007-05-08,2007-06-29,small,15.0,5.0,2.0,9.0,2.0,2007-06-07; 2007-06-20,2007-06-11; 2007-06-22,41.0; 47.45,47.45,,,OK,
ACOM.3^12,ACOM,2011-05-03,2011-05-23,mid,8.0,6.0,4.0,13.0,2.0,2011-04-29; 2011-06-01,2011-05-03; 2011-06-03,45.79; 41.99,41.99,,,OK,
ACOM.3^12,ACOM,2012-05-14,2012-05-15,small,15.0,12.0,12.0,12.0,2.0,2012-06-11; 2012-06-19,2012-06-13; 2012-06-21,28.0; 28.43,28.43,,,OK,
ACOM.3^12,ACOM,2012-06-21,2012-06-26,small,15.0,5.0,3.0,5.0,2.0,2012-07-03; 2012-08-03,2012-07-06; 2012-08-07,29.42; 33.8,33.8,,,OK,
ACORQ^24,ACORQ,2006-10-02,2006-12-11,small,12.0,3.0,1.0,3.0,2.0,2006-11-22; 2007-01-17,2006-11-27; 2007-01-19,2472.0; 2157.6,2157.6,,,OK,
ACORQ^24,ACORQ,2007-02-23,2007-03-05,small,10.0,2.0,2.0,2.0,1.0,2007-04-12,2007-04-16,2910.0,2910.0,,,OK,
ACORQ^24,ACORQ,2008-01-28,2008-02-13,small,28.0,6.0,5.0,13.0,2.0,2008-01-29; 2008-03-24,2008-01-31; 2008-03-26,3376.8; 2504.4,2504.4,,,OK,
ACORQ^24,ACORQ,2009-03-23,2009-03-26,small,49.0,11.0,11.0,16.0,4.0,2009-03-23; 2009-04-17; 2009-04-23; 2009-05-06,2009-03-25; 2009-04-21; 2009-04-27; 2009-05-08,3236.4; 2352.0; 2736.0; 3044.4,3044.4,,,OK,
ACORQ^24,ACORQ,2011-04-19,2011-05-03,small,17.0,13.0,12.0,15.0,2.0,2011-04-15; 2011-05-31,2011-04-19; 2011-06-02,3505.2; 4017.6,4017.6,,,OK,
ACORQ^24,ACORQ,2013-05-02,2013-05-03,small,18.0,9.0,8.0,9.0,1.0,2013-06-11,2013-06-13,4174.8,4174.8,,,OK,
ACORQ^24,ACORQ,2014-10-08,2014-10-13,,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-02-14,2017-03-01,small,14.0,12.0,12.0,14.0,3.0,2017-02-10; 2017-02-28; 2017-03-09,2017-02-14; 2017-03-02; 2017-03-13,3138.0; 3426.0; 3960.0,3960.0,,,OK,
ACORQ^24,ACORQ,2017-08-04,2017-09-14,small,24.0,16.0,8.0,16.0,4.0,2017-08-28; 2017-09-25; 2017-10-04; 2017-10-20,2017-08-30; 2017-09-27; 2017-10-06; 2017-10-24,3192.0; 2910.0; 3216.0; 3312.0,3312.0,,,OK,
ACORQ^24,ACORQ,2017-11-01,2017-11-13,small,20.0,10.0,7.0,12.0,4.0,2017-11-01; 2017-12-05; 2017-12-08; 2017-12-13,2017-11-03; 2017-12-07; 2017-12-12; 2017-12-15,3552.0; 2556.0; 2574.0; 2622.0,2622.0,,,OK,
ACORQ^24,ACORQ,2018-11-06,2018-11-30,small,11.0,11.0,10.0,16.0,1.0,2018-11-08,2018-11-12,2595.6,2595.6,,,OK,
ACRS,ACRS,2016-12-16,2016-12-21,small,33.0,10.0,9.0,12.0,1.0,2016-12-19,2016-12-21,31.8,31.8,,,OK,
ACRS,ACRS,2021-01-21,2021-04-23,small,231.0,11.0,2.0,14.0,4.0,2021-01-20; 2021-02-12; 2021-03-15; 2021-04-08,2021-01-22; 2021-02-17; 2021-03-17; 2021-04-12,24.28; 25.48; 26.4962; 30.375,30.375,,,OK,
ACRS,ACRS,2024-11-19,2024-12-12,small,91.0,4.0,4.0,14.0,1.0,2024-11-19,2024-11-21,5.17,5.17,,,OK,
ACRS,ACRS,2026-07-21,2026-09-08,small,77.0,7.0,7.0,16.0,2.0,2026-08-05; 2026-08-25,2026-08-07; 2026-08-27,6.515; 6.5999,6.5999,,,OK,
ACRV,ACRV,2024-04-17,2024-05-01,small,46.0,16.0,7.0,16.0,1.0,2024-05-03,2024-05-07,10.29,10.29,,,OK,
ACTG,ACTG,2010-11-09,2010-11-10,small,29.0,8.0,8.0,9.0,2.0,2010-11-24; 2010-12-07,2010-11-29; 2010-12-09,28.2; 30.2,30.2,,,OK,
ACTG,ACTG,2011-03-04,2011-03-25,small,21.0,12.0,10.0,16.0,3.0,2011-03-03; 2011-04-05; 2011-05-02,2011-03-07; 2011-04-07; 2011-05-04,36.44; 37.99; 41.89,41.89,,,OK,
ACTG,ACTG,2011-08-04,2011-08-09,small,25.0,2.0,2.0,7.0,4.0,2011-08-02; 2011-09-01; 2011-09-09; 2011-09-19,2011-08-04; 2011-09-06; 2011-09-13; 2011-09-21,46.32; 44.95; 45.89; 47.24,47.24,,,OK,
ACTG,ACTG,2011-09-21,2011-09-26,small,35.0,12.0,9.0,14.0,2.0,2011-10-21; 2011-10-28,2011-10-25; 2011-11-01,40.62; 43.83,43.83,,,OK,
ACTG,ACTG,2014-04-17,2014-04-24,small,7.0,7.0,3.0,7.0,1.0,2014-05-29,2014-06-02,16.49,16.49,,,OK,
ACVA,ACVA,2021-12-03,2021-12-08,mid,26.0,15.0,10.0,15.0,1.0,2022-01-04,2022-01-06,19.73,19.73,,,OK,
ACVA,ACVA,2023-02-22,2023-03-13,small,49.0,15.0,8.0,16.0,2.0,2023-02-23; 2023-03-21,2023-02-27; 2023-03-23,13.2385; 13.23,13.23,,,OK,
AD,AD,2023-08-09,2023-08-23,mid,32.0,9.0,2.0,9.0,1.0,2023-09-14,2023-09-18,42.96,42.96,,,OK,
AD,AD,2024-05-09,2024-06-21,mid,15.0,12.0,12.0,16.0,4.0,2024-05-09; 2024-06-05; 2024-06-28; 2024-07-16,2024-05-13; 2024-06-07; 2024-07-02; 2024-07-18,49.89; 60.14; 57.88; 59.42,59.42,,,OK,
ADAPY,ADAPY,2020-02-04,2020-02-20,small,27.0,13.0,7.0,13.0,1.0,2020-02-05,2020-02-07,4.65,4.65,,,OK,
ADAPY,ADAPY,2020-05-29,2020-06-22,small,276.0,4.0,2.0,5.0,1.0,2020-06-01,2020-06-03,13.4,13.4,,,OK,
ADBL^08,ADBL,2005-02-09,2005-02-15,,,,,,0.0,,,,,,,no_pivot_yet,False
ADBL^08,ADBL,2005-06-16,2005-06-23,,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2005-02-15,2005-03-22,small,15.0,5.0,4.0,7.0,3.0,2005-02-15; 2005-03-08; 2005-04-06,2005-02-17; 2005-03-10; 2005-04-08,43.32; 46.28; 45.98,45.98,,,OK,
ADEA,ADEA,2006-07-24,2006-08-01,small,8.0,8.0,5.0,15.0,2.0,2006-07-28; 2006-08-02,2006-08-01; 2006-08-04,32.34; 35.46,35.46,,,OK,
ADEA,ADEA,2008-02-19,2008-02-21,small,70.0,15.0,14.0,15.0,1.0,2008-03-28,2008-04-01,24.72,24.72,,,OK,
ADEA,ADEA,2025-03-06,2025-03-10,,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2026-05-07,2026-05-12,mid,94.0,15.0,12.0,16.0,2.0,2026-06-04; 2026-06-09,2026-06-08; 2026-06-11,33.45; 33.61,33.61,,,OK,
ADLR^11,ADLR,2007-03-14,2007-03-30,small,7.0,7.0,5.0,12.0,2.0,2007-03-13; 2007-05-09,2007-03-15; 2007-05-11,9.45; 3.99,3.99,,,OK,
ADM,ADM,2006-05-17,2006-05-23,large_plus,3.0,1.0,1.0,1.0,1.0,2006-07-03,2006-07-06,43.7,43.7,,,OK,
ADM,ADM,2008-11-11,2008-12-24,large_plus,5.0,5.0,5.0,16.0,5.0,2008-11-14; 2008-11-25; 2008-12-11; 2008-12-17; 2009-01-05,2008-11-18; 2008-11-28; 2008-12-15; 2008-12-19; 2009-01-07,27.24; 27.89; 28.84; 29.05; 29.5,29.5,,,OK,
ADM,ADM,2009-02-20,2009-02-23,large_plus,24.0,2.0,2.0,2.0,2.0,2009-03-18; 2009-04-02,2009-03-20; 2009-04-06,28.96; 29.21,29.21,,,OK,
ADMA,ADMA,2022-12-07,2022-12-27,small,43.0,12.0,12.0,16.0,3.0,2022-12-12; 2022-12-22; 2023-01-03,2022-12-14; 2022-12-27; 2023-01-05,3.785; 3.8; 3.98,3.98,,,OK,
ADMA,ADMA,2023-08-22,2023-08-24,,,,,,0.0,,,,,,,no_pivot_yet,False
ADMA,ADMA,2024-10-10,2024-10-11,mid,31.0,5.0,5.0,5.0,2.0,2024-10-09; 2024-11-11,2024-10-11; 2024-11-13,21.13; 23.64,23.64,,,OK,
ADMA,ADMA,2024-11-18,2024-11-27,mid,83.0,15.0,12.0,16.0,1.0,2025-01-07,2025-01-10,19.25,19.25,,,OK,
ADMA,ADMA,2025-03-19,2025-05-09,mid,19.0,15.0,5.0,15.0,5.0,2025-03-25; 2025-04-15; 2025-04-28; 2025-06-04; 2025-06-11,2025-03-27; 2025-04-17; 2025-04-30; 2025-06-06; 2025-06-13,20.7; 22.25; 25.67; 20.79; 22.37,22.37,,,OK,
ADMS^21,ADMS,2015-12-24,2016-01-15,small,15.0,5.0,5.0,13.0,1.0,2015-12-28,2015-12-30,31.84,31.84,,,OK,
ADMS^21,ADMS,2017-09-07,2017-09-21,small,14.0,10.0,10.0,15.0,3.0,2017-09-05; 2017-09-19; 2017-10-05,2017-09-07; 2017-09-21; 2017-10-09,22.58; 23.84; 24.18,24.18,,,OK,
ADMS^21,ADMS,2017-11-06,2018-02-07,small,21.0,10.0,4.0,16.0,3.0,2017-11-03; 2017-11-30; 2018-01-24,2017-11-07; 2017-12-04; 2018-01-26,29.29; 38.22; 44.0,44.0,,,OK,
ADMS^21,ADMS,2018-05-04,2018-05-09,small,19.0,10.0,10.0,16.0,2.0,2018-05-09; 2018-05-18,2018-05-11; 2018-05-22,32.38; 32.9,32.9,,,OK,
ADNT,ADNT,2019-04-22,2019-05-08,mid,7.0,5.0,2.0,8.0,3.0,2019-04-22; 2019-05-03; 2019-06-11,2019-04-24; 2019-05-07; 2019-06-13,26.02; 25.0054; 22.37,22.37,,,OK,
ADNT,ADNT,2019-07-16,2019-09-26,mid,3.0,3.0,2.0,14.0,3.0,2019-08-06; 2019-09-13; 2019-10-17,2019-08-08; 2019-09-17; 2019-10-21,25.79; 26.4; 25.2,25.2,,,OK,
ADNT,ADNT,2019-11-14,2019-12-20,mid,13.0,5.0,5.0,8.0,1.0,2019-12-12,2019-12-16,24.71,24.71,,,OK,
ADP,ADP,2008-11-26,2008-12-16,large_plus,18.0,4.0,4.0,11.0,2.0,2008-11-28; 2009-01-06,2008-12-02; 2009-01-08,41.27; 40.99,40.99,,,OK,
ADPT,ADPT,2019-12-26,2020-01-06,mid,20.0,12.0,12.0,14.0,3.0,2019-12-23; 2020-01-28; 2020-02-07,2019-12-26; 2020-01-30; 2020-02-11,33.4; 32.17; 32.89,32.89,,,OK,
ADPT,ADPT,2025-03-03,2025-03-06,small,50.0,13.0,8.0,13.0,1.0,2025-03-24,2025-03-26,9.01,9.01,,,OK,
ADPT,ADPT,2025-05-05,2025-05-12,small,31.0,9.0,9.0,16.0,2.0,2025-05-02; 2025-06-11,2025-05-06; 2025-06-13,10.28; 10.87,10.87,,,OK,
ADPTQ^17,ADPTQ,2015-05-06,2015-05-12,small,25.0,3.0,2.0,3.0,3.0,2015-05-21; 2015-06-10; 2015-06-17,2015-05-26; 2015-06-12; 2015-06-19,71.58; 86.5; 91.7793,91.7793,,,OK,
ADPTQ^17,ADPTQ,2015-07-21,2015-08-19,mid,3.0,1.0,1.0,2.0,4.0,2015-07-24; 2015-08-05; 2015-09-09; 2015-09-18,2015-07-28; 2015-08-07; 2015-09-11; 2015-09-22,113.55; 123.9699; 108.28; 121.76,121.76,,,OK,
ADT,ADT,2020-08-04,2020-08-05,mid,37.0,16.0,16.0,16.0,2.0,2020-08-03; 2020-09-11,2020-08-05; 2020-09-15,17.21; 11.35,11.35,,,OK,
ADVM^25,ADVM,2015-03-18,2015-04-02,,,,,,0.0,,,,,,,no_pivot_yet,False
ADVM^25,ADVM,2015-06-11,2015-06-15,,,,,,0.0,,,,,,,no_pivot_yet,False
ADVM^25,ADVM,2018-02-08,2018-03-20,small,42.0,6.0,6.0,15.0,3.0,2018-03-05; 2018-03-15; 2018-04-18,2018-03-07; 2018-03-19; 2018-04-20,78.5; 80.5; 68.5,68.5,,,OK,
ADVM^25,ADVM,2019-06-28,2019-07-29,small,26.0,6.0,1.0,6.0,5.0,2019-07-01; 2019-07-10; 2019-07-16; 2019-08-19; 2019-09-06,2019-07-03; 2019-07-12; 2019-07-18; 2019-08-21; 2019-09-10,125.0; 162.0; 163.834; 138.7; 129.7,129.7,,,OK,
AEBI,AEBI,2007-06-07,2007-06-19,,,,,,0.0,,,,,,,no_pivot_yet,False
AEBI,AEBI,2007-09-05,2007-09-07,small,18.0,13.0,12.0,13.0,3.0,2007-09-14; 2007-09-21; 2007-09-27,2007-09-18; 2007-09-25; 2007-10-01,16.93; 17.15; 18.1,18.1,,,OK,
AEGR^16,AEGR,2012-10-23,2012-11-15,small,10.0,3.0,2.0,5.0,3.0,2012-10-31; 2012-12-14; 2012-12-26,2012-11-02; 2012-12-18; 2012-12-28,23.0; 23.5; 26.73,26.73,,,OK,
AEGR^16,AEGR,2013-05-22,2013-06-19,small,29.0,8.0,2.0,9.0,3.0,2013-06-06; 2013-07-22; 2013-07-30,2013-06-10; 2013-07-24; 2013-08-01,75.69; 81.0; 97.46,97.46,,,OK,
AEGR^16,AEGR,2013-07-30,2013-08-16,mid,3.0,1.0,1.0,1.0,2.0,2013-09-04; 2013-09-10,2013-09-06; 2013-09-12,94.085; 97.25,97.25,,,OK,
AEHR,AEHR,2021-07-19,2021-11-19,small,35.0,7.0,1.0,13.0,8.0,2021-07-21; 2021-08-02; 2021-08-31; 2021-09-13; 2021-09-24; 2021-10-19; 2021-10-26; 2021-11-05,2021-07-23; 2021-08-04; 2021-09-02; 2021-09-15; 2021-09-28; 2021-10-21; 2021-10-28; 2021-11-09,8.6; 6.21; 8.36; 12.41; 16.75; 22.65; 23.17; 27.09,27.09,,,OK,
AEHR,AEHR,2022-01-06,2022-01-12,small,44.0,1.0,1.0,1.0,2.0,2022-02-02; 2022-02-10,2022-02-04; 2022-02-14,13.6799; 15.3104,15.3104,,,OK,
AEHR,AEHR,2022-10-19,2022-12-13,small,38.0,7.0,2.0,7.0,4.0,2022-10-26; 2022-11-15; 2022-11-23; 2022-12-01,2022-10-28; 2022-11-17; 2022-11-28; 2022-12-05,23.23; 26.67; 27.0; 28.0,28.0,,,OK,
AEHR,AEHR,2023-01-24,2023-02-15,small,65.0,4.0,3.0,10.0,3.0,2023-01-26; 2023-02-07; 2023-03-23,2023-01-30; 2023-02-09; 2023-03-27,36.92; 37.57; 40.6899,40.6899,,,OK,
AEHR,AEHR,2023-03-30,2023-04-06,,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2023-06-01,2023-06-15,small,36.0,15.0,13.0,16.0,4.0,2023-06-09; 2023-07-03; 2023-07-18; 2023-07-25,2023-06-13; 2023-07-06; 2023-07-20; 2023-07-27,44.25; 44.24; 53.0; 54.0,54.0,,,OK,
AEHR,AEHR,2023-07-25,2023-08-09,small,58.0,16.0,8.0,16.0,2.0,2023-08-01; 2023-09-06,2023-08-03; 2023-09-08,54.1; 53.055,53.055,,,OK,
AEHR,AEHR,2023-09-19,2023-09-20,,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2025-08-08,2025-10-06,small,66.0,15.0,9.0,16.0,3.0,2025-08-28; 2025-09-23; 2025-10-02,2025-09-02; 2025-09-25; 2025-10-06,27.51; 34.1; 34.3495,34.3495,,,OK,
AEHR,AEHR,2026-02-20,2026-02-24,small,71.0,16.0,14.0,16.0,1.0,2026-03-04,2026-03-06,46.95,46.95,,,OK,
AEHR,AEHR,2026-04-08,2026-06-29,small,44.0,7.0,2.0,9.0,6.0,2026-04-24; 2026-05-14; 2026-05-27; 2026-06-15; 2026-07-15; 2026-08-04,2026-04-28; 2026-05-18; 2026-05-29; 2026-06-17; 2026-07-17; 2026-08-06,102.48; 108.751; 112.0; 126.62; 110.2; 111.0,111.0,,,OK,
AEHR,AEHR,2026-08-12,2026-08-27,,,,,,0.0,,,,,,,no_pivot_yet,False
AEIS,AEIS,2006-02-27,2006-03-01,small,15.0,12.0,12.0,12.0,2.0,2006-03-15; 2006-04-07,2006-03-17; 2006-04-11,14.69; 15.59,15.59,,,OK,
AEIS,AEIS,2007-05-10,2007-05-11,small,12.0,5.0,5.0,6.0,1.0,2007-06-13,2007-06-15,25.55,25.55,,,OK,
AEIS,AEIS,2010-11-01,2010-11-02,small,18.0,15.0,12.0,15.0,1.0,2010-12-14,2010-12-16,13.21,13.21,,,OK,
AEIS,AEIS,2026-02-12,2026-04-09,large_plus,33.0,15.0,5.0,16.0,6.0,2026-02-11; 2026-02-25; 2026-03-02; 2026-03-25; 2026-04-14; 2026-04-21,2026-02-13; 2026-02-27; 2026-03-04; 2026-03-27; 2026-04-16; 2026-04-23,325.685; 347.2791; 350.0; 360.0; 386.25; 397.44,397.44,,,OK,
AEM,AEM,2006-02-17,2006-03-14,mid,7.0,4.0,3.0,6.0,4.0,2006-02-21; 2006-03-02; 2006-04-06; 2006-04-19,2006-02-23; 2006-03-06; 2006-04-10; 2006-04-21,27.04; 28.36; 33.12; 35.88,35.88,,,OK,
AEM,AEM,2006-05-15,2006-05-19,mid,13.0,3.0,3.0,3.0,2.0,2006-05-11; 2006-06-05,2006-05-15; 2006-06-07,41.7; 35.04,35.04,,,OK,
AEM,AEM,2008-03-19,2008-03-27,large_plus,11.0,3.0,2.0,6.0,2.0,2008-03-17; 2008-04-16,2008-03-19; 2008-04-18,83.45; 76.17,76.17,,,OK,
AEM,AEM,2009-01-26,2009-02-25,mid,36.0,6.0,5.0,10.0,4.0,2009-01-26; 2009-02-06; 2009-02-11; 2009-03-26,2009-01-28; 2009-02-10; 2009-02-13; 2009-03-30,59.19; 56.03; 56.9; 58.89,58.89,,,OK,
AEM,AEM,2013-08-30,2013-09-05,,,,,,0.0,,,,,,,no_pivot_yet,False
AEO,AEO,2008-02-11,2008-02-13,mid,60.0,14.0,14.0,16.0,2.0,2008-02-27; 2008-03-24,2008-02-29; 2008-03-26,23.73; 19.15,19.15,,,OK,
AEO,AEO,2009-04-13,2009-04-24,mid,136.0,15.0,6.0,15.0,4.0,2009-04-13; 2009-04-22; 2009-05-06; 2009-06-01,2009-04-15; 2009-04-24; 2009-05-08; 2009-06-03,14.14; 16.03; 16.5; 15.65,15.65,,,OK,
AEO,AEO,2019-09-17,2019-09-23,mid,10.0,7.0,7.0,12.0,2.0,2019-09-13; 2019-10-25,2019-09-17; 2019-10-29,18.01; 16.825,16.825,,,OK,
AERI^22,AERI,2014-07-09,2014-07-18,,,,,,0.0,,,,,,,no_pivot_yet,False
AERI^22,AERI,2015-09-30,2015-11-25,small,16.0,15.0,2.0,15.0,4.0,2015-10-19; 2015-10-28; 2015-11-09; 2015-11-25,2015-10-21; 2015-10-30; 2015-11-11; 2015-11-30,21.7906; 24.67; 26.78; 28.21,28.21,,,OK,
AERI^22,AERI,2016-09-14,2016-10-14,small,19.0,9.0,4.0,9.0,2.0,2016-09-27; 2016-11-18,2016-09-29; 2016-11-22,41.72; 43.4,43.4,,,OK,
AERI^22,AERI,2016-11-28,2016-12-05,small,38.0,5.0,4.0,5.0,3.0,2016-12-05; 2017-01-04; 2017-01-13,2016-12-07; 2017-01-06; 2017-01-18,41.45; 40.85; 43.1,43.1,,,OK,
AERI^22,AERI,2017-06-09,2017-06-14,small,25.0,16.0,14.0,16.0,3.0,2017-06-22; 2017-07-12; 2017-07-24,2017-06-26; 2017-07-14; 2017-07-26,55.95; 58.35; 58.65,58.65,,,OK,
AERI^22,AERI,2019-03-14,2019-04-09,mid,28.0,16.0,9.0,16.0,2.0,2019-03-21; 2019-05-09,2019-03-25; 2019-05-13,50.1; 44.13,44.13,,,OK,
AERI^22,AERI,2022-08-23,2022-08-24,small,147.0,7.0,7.0,8.0,1.0,2022-09-07,2022-09-09,15.37,15.37,,,OK,
AET^18,AET,2008-12-30,2009-02-20,large_plus,46.0,14.0,2.0,14.0,3.0,2009-01-06; 2009-01-28; 2009-02-06,2009-01-08; 2009-01-30; 2009-02-10,30.56; 34.39; 34.87,34.87,,,OK,
AET^18,AET,2009-04-14,2009-04-15,large_plus,48.0,14.0,14.0,14.0,2.0,2009-04-15; 2009-05-08,2009-04-17; 2009-05-12,27.86; 28.16,28.16,,,OK,
AET^18,AET,2009-07-20,2009-08-04,large_plus,1.0,1.0,1.0,3.0,2.0,2009-07-28; 2009-08-25,2009-07-30; 2009-08-27,29.47; 30.42,30.42,,,OK,
AEVA,AEVA,2021-12-02,2021-12-03,mid,29.0,16.0,14.0,16.0,1.0,2021-12-01,2021-12-03,10.75,10.75,,,OK,
AEVA,AEVA,2025-05-05,2025-07-14,small,31.0,10.0,1.0,11.0,2.0,2025-05-16; 2025-06-30,2025-05-20; 2025-07-02,18.74; 38.8,38.8,,,OK,
AEVA,AEVA,2025-09-22,2025-09-23,small,101.0,9.0,8.0,9.0,3.0,2025-09-19; 2025-10-15; 2025-10-27,2025-09-23; 2025-10-17; 2025-10-29,19.07; 20.66; 18.5,18.5,,,OK,
AFAM^18,AFAM,2008-08-12,2008-09-08,small,129.0,7.0,2.0,7.0,3.0,2008-08-11; 2008-08-29; 2008-10-14,2008-08-13; 2008-09-03; 2008-10-16,44.44; 46.45; 42.8,42.8,,,OK,
AFAM^18,AFAM,2008-11-04,2008-12-11,small,10.0,1.0,1.0,4.0,3.0,2008-11-10; 2008-12-10; 2009-01-06,2008-11-12; 2008-12-12; 2009-01-08,53.85; 51.0; 47.9,47.9,,,OK,
AFFX^16,AFFX,2006-11-01,2006-11-13,small,17.0,10.0,9.0,13.0,1.0,2006-12-14,2006-12-18,26.78,26.78,,,OK,
AFFX^16,AFFX,2010-02-09,2010-02-24,small,16.0,15.0,10.0,16.0,3.0,2010-02-08; 2010-02-17; 2010-03-12,2010-02-10; 2010-02-19; 2010-03-16,7.65; 7.9; 8.1,8.1,,,OK,
AFFY,AFFY,2011-12-08,2012-04-09,small,17.0,4.0,1.0,13.0,6.0,2011-12-08; 2012-02-08; 2012-02-14; 2012-03-02; 2012-03-27; 2012-05-16,2011-12-12; 2012-02-10; 2012-02-16; 2012-03-06; 2012-03-29; 2012-05-18,8.45; 11.13; 11.36; 10.97; 16.25; 14.95,14.95,,,OK,
AFFY,AFFY,2012-07-24,2012-08-01,small,11.0,1.0,1.0,1.0,3.0,2012-08-07; 2012-08-20; 2012-09-06,2012-08-09; 2012-08-22; 2012-09-10,17.16; 17.88; 19.19,19.19,,,OK,
AFFY,AFFY,2012-10-23,2012-11-01,small,10.0,2.0,1.0,3.0,2.0,2012-11-13; 2012-11-30,2012-11-15; 2012-12-04,24.15; 24.94,24.94,,,OK,
