ticker,revised_ticker,first_qualifying_date,last_qualifying_date,mktcap_bucket,bucket_population,best_rank_in_bucket,worst_rank_in_bucket,num_hh_flagpoles,hh_dates,hh_confirmed_dates,suggested_resistances,latest_suggested_resistance,is_valid_flag,resistance_override,status,streak_still_active
ACHC,ACHC,2018-10-29,2018-11-14,mid,5.0,2.0,13.0,1.0,2018-11-02,2018-11-06,45.35,45.35,,,OK,
ACHC,ACHC,2026-02-13,2026-02-23,small,66.0,10.0,13.0,2.0,2026-02-13; 2026-03-06,2026-02-18; 2026-03-10,17.11; 25.75,25.75,,,OK,
ACHC,ACHC,2026-03-09,2026-03-23,mid,92.0,5.0,14.0,3.0,2026-04-09; 2026-04-21; 2026-05-04,2026-04-13; 2026-04-23; 2026-05-06,27.99; 28.27; 30.1991,30.1991,,,OK,
ACHHY^23,ACHHY,2007-08-30,2007-09-17,,,,,0.0,,,,,,,no_pivot_yet,False
ACHHY^23,ACHHY,2007-10-19,2007-10-30,,,,,0.0,,,,,,,no_pivot_yet,False
ACHHY^23,ACHHY,2008-12-03,2008-12-22,,,,,0.0,,,,,,,no_pivot_yet,False
ACHN.1^20,ACHN,2011-06-30,2011-07-26,small,7.0,3.0,15.0,1.0,2011-06-28,2011-06-30,8.95,8.95,,,OK,
ACHN.1^20,ACHN,2012-01-11,2012-02-06,small,10.0,3.0,16.0,2.0,2012-01-13; 2012-03-09,2012-01-18; 2012-03-13,12.95; 11.25,11.25,,,OK,
ACHN.1^20,ACHN,2012-03-15,2012-03-22,,,,,0.0,,,,,,,no_pivot_yet,False
ACHN.1^20,ACHN,2014-06-11,2014-07-07,small,13.0,1.0,1.0,3.0,2014-06-10; 2014-06-20; 2014-07-11,2014-06-12; 2014-06-24; 2014-07-15,7.81; 8.61; 7.96,7.96,,,OK,
ACHN.1^20,ACHN,2014-08-20,2014-09-18,small,11.0,2.0,13.0,4.0,2014-08-20; 2014-09-04; 2014-10-09; 2014-10-28,2014-08-22; 2014-09-08; 2014-10-13; 2014-10-30,10.18; 13.8; 10.99; 12.62,12.62,,,OK,
ACHN.1^20,ACHN,2014-11-06,2014-12-12,small,22.0,4.0,16.0,3.0,2014-11-13; 2014-12-08; 2014-12-22,2014-11-17; 2014-12-10; 2014-12-24,15.0; 15.31; 16.87,16.87,,,OK,
ACHN.1^20,ACHN,2015-11-06,2015-11-19,small,37.0,6.0,11.0,3.0,2015-11-10; 2015-11-30; 2015-12-17,2015-11-12; 2015-12-02; 2015-12-21,10.63; 10.49; 10.0262,10.0262,,,OK,
ACHR,ACHR,2021-12-13,2021-12-16,small,23.0,7.0,12.0,1.0,2021-12-16,2021-12-20,7.8099,7.8099,,,OK,
ACHR,ACHR,2023-06-14,2023-06-16,small,52.0,3.0,13.0,2.0,2023-06-14; 2023-07-18,2023-06-16; 2023-07-20,4.875; 5.58,5.58,,,OK,
ACHR,ACHR,2023-07-05,2023-07-12,small,31.0,9.0,13.0,2.0,2023-08-01; 2023-08-23,2023-08-03; 2023-08-25,7.1; 7.49,7.49,,,OK,
ACHR,ACHR,2023-07-25,2023-09-13,small,58.0,8.0,16.0,1.0,2023-10-11,2023-10-13,5.61,5.61,,,OK,
ACHR,ACHR,2023-11-15,2023-11-16,small,23.0,13.0,16.0,2.0,2023-11-20; 2023-12-14,2023-11-22; 2023-12-18,6.65; 7.015,7.015,,,OK,
ACHR,ACHR,2024-07-10,2024-07-19,small,39.0,13.0,16.0,1.0,2024-07-16,2024-07-18,5.465,5.465,,,OK,
ACHR,ACHR,2024-11-25,2025-01-15,mid,68.0,2.0,16.0,5.0,2024-11-29; 2024-12-18; 2024-12-27; 2025-01-07; 2025-02-18,2024-12-03; 2024-12-20; 2024-12-31; 2025-01-10; 2025-02-20,9.84; 10.58; 11.69; 12.475; 11.84,11.84,,,OK,
ACHR,ACHR,2025-05-05,2025-05-20,mid,17.0,5.0,15.0,4.0,2025-05-02; 2025-05-16; 2025-06-11; 2025-06-30,2025-05-06; 2025-05-20; 2025-06-13; 2025-07-02,9.61; 13.92; 12.52; 11.0599,11.0599,,,OK,
ACHR,ACHR,2026-08-11,2026-08-17,mid,77.0,6.0,15.0,1.0,2026-08-14,2026-08-18,7.29,7.29,,,OK,
ACI,ACI,2021-09-15,2021-09-20,large_plus,17.0,13.0,15.0,2.0,2021-09-29; 2021-10-25,2021-10-01; 2021-10-27,32.4; 31.42,31.42,,,OK,
ACI,ACI,2022-03-17,2022-03-22,,,,,0.0,,,,,,,no_pivot_yet,False
ACIA^21,ACIA,2016-07-11,2016-09-20,small,14.0,1.0,6.0,3.0,2016-08-01; 2016-08-18; 2016-09-07,2016-08-03; 2016-08-22; 2016-09-09,66.43; 124.9; 128.73,128.73,,,OK,
ACIA^21,ACIA,2017-08-09,2017-08-11,small,25.0,13.0,15.0,2.0,2017-08-24; 2017-09-19,2017-08-28; 2017-09-21,50.1; 50.08,50.08,,,OK,
ACIA^21,ACIA,2017-09-08,2017-09-12,small,16.0,15.0,16.0,1.0,2017-10-09,2017-10-11,48.9,48.9,,,OK,
ACIA^21,ACIA,2018-11-12,2018-11-21,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2008-02-08,2008-03-06,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2008-04-18,2008-05-02,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2008-05-23,2008-06-04,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2008-06-10,2008-06-12,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2009-01-02,2009-01-08,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2009-05-26,2009-06-17,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2009-08-06,2009-08-11,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2009-09-23,2009-10-05,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2011-11-03,2011-11-15,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2012-08-09,2012-08-23,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2012-10-15,2012-11-12,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2013-05-23,2013-05-24,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2013-08-19,2013-09-03,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2013-11-14,2013-11-19,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2013-12-12,2013-12-13,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2014-11-11,2014-11-28,,,,,0.0,,,,,,,no_pivot_yet,False
ACIIQ^16,ACIIQ,2015-08-28,2015-09-15,,,,,0.0,,,,,,,no_pivot_yet,False
ACLI^10,ACLI,2007-12-14,2007-12-17,mid,14.0,4.0,4.0,1.0,2008-01-17,2008-01-22,73.0,73.0,,,OK,
ACLI^10,ACLI,2008-01-31,2008-02-07,mid,16.0,7.0,16.0,2.0,2008-01-31; 2008-02-19,2008-02-04; 2008-02-21,82.68; 81.2,81.2,,,OK,
ACLS,ACLS,2006-01-30,2006-01-31,,,,,0.0,,,,,,,no_pivot_yet,False
ACLS,ACLS,2006-02-23,2006-03-01,,,,,0.0,,,,,,,no_pivot_yet,False
ACLS,ACLS,2006-05-22,2006-05-24,,,,,0.0,,,,,,,no_pivot_yet,False
ACLS,ACLS,2017-06-15,2017-06-21,small,21.0,7.0,14.0,2.0,2017-07-19; 2017-07-27,2017-07-21; 2017-07-31,23.75; 23.9,23.9,,,OK,
ACLS,ACLS,2021-12-14,2021-12-22,mid,18.0,8.0,15.0,2.0,2022-01-04; 2022-02-02,2022-01-06; 2022-02-04,77.6; 65.19,65.19,,,OK,
ACLS,ACLS,2022-01-13,2022-01-14,mid,14.0,9.0,10.0,1.0,2022-02-10,2022-02-14,75.0,75.0,,,OK,
ACLX^26,ACLX,2022-12-12,2023-01-10,small,51.0,7.0,16.0,4.0,2022-12-15; 2023-01-06; 2023-01-24; 2023-02-03,2022-12-19; 2023-01-10; 2023-01-26; 2023-02-07,33.99; 34.68; 33.89; 35.26,35.26,,,OK,
ACLX^26,ACLX,2023-04-03,2023-04-04,small,16.0,14.0,15.0,3.0,2023-03-30; 2023-04-26; 2023-05-11,2023-04-03; 2023-04-28; 2023-05-15,33.04; 44.65; 48.915,48.915,,,OK,
ACLX^26,ACLX,2023-04-21,2023-05-16,,,,,0.0,,,,,,,no_pivot_yet,False
ACLX^26,ACLX,2023-11-03,2023-12-07,small,14.0,2.0,13.0,3.0,2023-11-07; 2023-11-20; 2023-12-27,2023-11-09; 2023-11-22; 2023-12-29,48.38; 56.09; 59.1,59.1,,,OK,
ACLX^26,ACLX,2024-02-08,2024-02-14,mid,13.0,6.0,10.0,2.0,2024-02-06; 2024-03-07,2024-02-08; 2024-03-11,67.52; 75.1,75.1,,,OK,
ACLX^26,ACLX,2025-03-13,2025-03-21,,,,,0.0,,,,,,,no_pivot_yet,False
ACM,ACM,2007-10-08,2007-10-23,,,,,0.0,,,,,,,no_pivot_yet,False
ACM,ACM,2008-11-24,2008-12-19,mid,18.0,1.0,15.0,4.0,2008-11-26; 2008-12-08; 2008-12-17; 2009-01-02,2008-12-01; 2008-12-10; 2008-12-19; 2009-01-06,27.2; 31.05; 31.71; 32.919,32.919,,,OK,
ACMR,ACMR,2020-01-16,2020-02-07,small,38.0,4.0,12.0,3.0,2020-01-22; 2020-02-11; 2020-02-19,2020-01-24; 2020-02-13; 2020-02-21,17.0674; 14.4293; 15.4633,15.4633,,,OK,
ACMR,ACMR,2021-09-13,2021-09-14,mid,60.0,13.0,16.0,1.0,2021-10-07,2021-10-11,39.7067,39.7067,,,OK,
ACMR,ACMR,2021-10-04,2021-10-06,mid,34.0,10.0,11.0,1.0,2021-11-15,2021-11-17,37.1167,37.1167,,,OK,
ACMR,ACMR,2023-08-23,2023-09-20,small,27.0,3.0,15.0,3.0,2023-09-06; 2023-10-02; 2023-10-17,2023-09-08; 2023-10-04; 2023-10-19,19.99; 18.74; 21.07,21.07,,,OK,
ACMR,ACMR,2023-10-11,2023-10-25,,,,,0.0,,,,,,,no_pivot_yet,False
ACMR,ACMR,2024-03-04,2024-03-11,mid,41.0,5.0,16.0,2.0,2024-03-01; 2024-04-04,2024-03-05; 2024-04-08,34.3999; 33.4,33.4,,,OK,
ACMR,ACMR,2025-02-26,2025-03-18,small,61.0,8.0,16.0,3.0,2025-02-26; 2025-03-17; 2025-04-23,2025-02-28; 2025-03-19; 2025-04-25,28.64; 30.64; 22.19,22.19,,,OK,
ACMR,ACMR,2025-12-30,2025-12-31,mid,32.0,12.0,13.0,3.0,2026-01-22; 2026-02-03; 2026-02-11,2026-01-26; 2026-02-05; 2026-02-13,56.3; 64.7871; 71.65,71.65,,,OK,
ACMR,ACMR,2026-01-30,2026-02-06,,,,,0.0,,,,,,,no_pivot_yet,False
ACMR,ACMR,2026-02-20,2026-02-25,,,,,0.0,,,,,,,no_pivot_yet,False
ACMR,ACMR,2026-05-28,2026-06-24,mid,100.0,4.0,16.0,3.0,2026-05-29; 2026-06-22; 2026-06-30,2026-06-02; 2026-06-24; 2026-07-02,94.2116; 111.41; 127.19,127.19,,,OK,
ACNT,ACNT,2007-05-08,2007-05-25,,,,,0.0,,,,,,,no_pivot_yet,False
ACNT,ACNT,2007-06-22,2007-06-29,,,,,0.0,,,,,,,no_pivot_yet,False
ACOM.3^12,ACOM,2011-05-03,2011-05-23,mid,8.0,2.0,10.0,2.0,2011-04-29; 2011-06-01,2011-05-03; 2011-06-03,45.79; 41.99,41.99,,,OK,
ACOM.3^12,ACOM,2012-05-14,2012-05-15,small,15.0,13.0,15.0,2.0,2012-06-11; 2012-06-19,2012-06-13; 2012-06-21,28.0; 28.43,28.43,,,OK,
ACOM.3^12,ACOM,2012-06-21,2012-06-26,small,15.0,5.0,5.0,2.0,2012-07-03; 2012-08-03,2012-07-06; 2012-08-07,29.42; 33.8,33.8,,,OK,
ACORQ^24,ACORQ,2006-10-02,2006-11-07,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2006-12-07,2006-12-11,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2007-02-23,2007-03-05,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2008-01-28,2008-02-04,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2008-06-17,2008-06-19,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2011-04-19,2011-05-05,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2013-05-02,2013-05-03,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2014-10-09,2014-10-13,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-02-14,2017-02-15,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-02-28,2017-03-01,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-03-09,2017-03-10,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-08-03,2017-08-11,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-08-29,2017-09-08,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2017-11-01,2017-11-06,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2018-06-11,2018-06-12,,,,,0.0,,,,,,,no_pivot_yet,False
ACORQ^24,ACORQ,2018-11-06,2018-11-13,,,,,0.0,,,,,,,no_pivot_yet,False
ACRS,ACRS,2016-12-16,2016-12-19,small,33.0,6.0,13.0,1.0,2016-12-19,2016-12-21,31.8,31.8,,,OK,
ACRS,ACRS,2021-02-04,2021-02-17,small,259.0,8.0,16.0,2.0,2021-02-12; 2021-03-15,2021-02-17; 2021-03-17,25.48; 26.4962,26.4962,,,OK,
ACRS,ACRS,2024-11-19,2024-11-29,small,91.0,2.0,12.0,1.0,2024-11-19,2024-11-21,5.17,5.17,,,OK,
ACRV,ACRV,2024-04-09,2024-05-01,small,57.0,4.0,13.0,2.0,2024-04-09; 2024-05-03,2024-04-11; 2024-05-07,11.9; 10.29,10.29,,,OK,
ACTG,ACTG,2010-11-09,2010-11-10,small,29.0,14.0,15.0,2.0,2010-11-24; 2010-12-07,2010-11-29; 2010-12-09,28.2; 30.2,30.2,,,OK,
ACTG,ACTG,2011-03-04,2011-03-25,small,21.0,2.0,9.0,3.0,2011-03-03; 2011-04-05; 2011-05-02,2011-03-07; 2011-04-07; 2011-05-04,36.44; 37.99; 41.89,41.89,,,OK,
ACTG,ACTG,2011-08-04,2011-08-09,small,25.0,4.0,11.0,4.0,2011-08-02; 2011-09-01; 2011-09-09; 2011-09-19,2011-08-04; 2011-09-06; 2011-09-13; 2011-09-21,46.32; 44.95; 45.89; 47.24,47.24,,,OK,
ACTG,ACTG,2014-04-17,2014-04-24,small,7.0,3.0,6.0,1.0,2014-05-29,2014-06-02,16.49,16.49,,,OK,
ACVA,ACVA,2021-12-02,2021-12-06,,,,,0.0,,,,,,,no_pivot_yet,False
ACVA,ACVA,2023-02-23,2023-03-13,small,38.0,7.0,16.0,2.0,2023-02-23; 2023-03-21,2023-02-27; 2023-03-23,13.2385; 13.23,13.23,,,OK,
AD,AD,2023-08-09,2023-08-23,,,,,0.0,,,,,,,no_pivot_yet,False
AD,AD,2024-05-09,2024-06-10,,,,,0.0,,,,,,,no_pivot_yet,False
AD,AD,2024-06-14,2024-06-21,,,,,0.0,,,,,,,no_pivot_yet,False
ADAPY,ADAPY,2020-01-14,2020-02-07,,,,,0.0,,,,,,,no_pivot_yet,False
ADAPY,ADAPY,2020-05-29,2020-06-11,,,,,0.0,,,,,,,no_pivot_yet,False
ADAPY,ADAPY,2021-09-07,2021-09-13,,,,,0.0,,,,,,,no_pivot_yet,False
ADBE,ADBE,2009-03-30,2009-04-02,large_plus,38.0,4.0,11.0,4.0,2009-03-26; 2009-04-03; 2009-04-09; 2009-05-01,2009-03-30; 2009-04-07; 2009-04-14; 2009-05-05,23.0; 24.26; 24.97; 28.0,28.0,,,OK,
ADBL^08,ADBL,2005-02-09,2005-02-15,,,,,0.0,,,,,,,no_pivot_yet,False
ADBL^08,ADBL,2005-06-03,2005-06-06,,,,,0.0,,,,,,,no_pivot_yet,False
ADBL^08,ADBL,2005-06-15,2005-06-16,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2005-02-15,2005-03-01,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2005-03-16,2005-03-22,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2006-07-24,2006-08-01,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2008-08-20,2008-08-27,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2008-11-14,2008-11-26,,,,,0.0,,,,,,,no_pivot_yet,False
ADEA,ADEA,2017-12-26,2018-01-03,,,,,0.0,,,,,,,no_pivot_yet,False
ADLR^11,ADLR,2007-03-14,2007-03-30,small,7.0,4.0,7.0,2.0,2007-03-13; 2007-05-09,2007-03-15; 2007-05-11,9.45; 3.99,3.99,,,OK,
ADM,ADM,2006-05-17,2006-05-23,,,,,0.0,,,,,,,no_pivot_yet,False
ADM,ADM,2008-11-11,2008-12-12,large_plus,5.0,1.0,16.0,5.0,2008-11-14; 2008-11-25; 2008-12-11; 2008-12-17; 2009-01-05,2008-11-18; 2008-11-28; 2008-12-15; 2008-12-19; 2009-01-07,27.24; 27.89; 28.84; 29.05; 29.5,29.5,,,OK,
ADM,ADM,2009-02-20,2009-02-23,large_plus,24.0,14.0,16.0,2.0,2009-03-18; 2009-04-02,2009-03-20; 2009-04-06,28.96; 29.21,29.21,,,OK,
ADMA,ADMA,2022-12-07,2022-12-12,small,43.0,7.0,13.0,3.0,2022-12-12; 2022-12-22; 2023-01-03,2022-12-14; 2022-12-27; 2023-01-05,3.785; 3.8; 3.98,3.98,,,OK,
ADMA,ADMA,2025-03-13,2025-03-21,mid,24.0,5.0,15.0,3.0,2025-03-25; 2025-04-15; 2025-04-28,2025-03-27; 2025-04-17; 2025-04-30,20.7; 22.25; 25.67,25.67,,,OK,
ADMA,ADMA,2025-04-01,2025-04-08,,,,,0.0,,,,,,,no_pivot_yet,False
ADMA,ADMA,2025-04-24,2025-05-07,mid,44.0,7.0,14.0,2.0,2025-06-04; 2025-06-11,2025-06-06; 2025-06-13,20.79; 22.37,22.37,,,OK,
ADMS^21,ADMS,2015-12-24,2016-01-15,small,15.0,1.0,4.0,1.0,2015-12-28,2015-12-30,31.84,31.84,,,OK,
ADMS^21,ADMS,2017-09-07,2017-09-21,small,14.0,3.0,10.0,3.0,2017-09-05; 2017-09-19; 2017-10-05,2017-09-07; 2017-09-21; 2017-10-09,22.58; 23.84; 24.18,24.18,,,OK,
ADMS^21,ADMS,2017-11-06,2017-12-15,small,21.0,3.0,16.0,3.0,2017-11-03; 2017-11-30; 2018-01-24,2017-11-07; 2017-12-04; 2018-01-26,29.29; 38.22; 44.0,44.0,,,OK,
ADMS^21,ADMS,2018-05-04,2018-05-18,small,19.0,8.0,14.0,2.0,2018-05-09; 2018-05-18,2018-05-11; 2018-05-22,32.38; 32.9,32.9,,,OK,
ADNH,ADNH,2022-06-23,2022-07-18,,,,,0.0,,,,,,,no_pivot_yet,False
ADNT,ADNT,2019-02-01,2019-02-05,small,33.0,11.0,16.0,1.0,2019-02-25,2019-02-27,21.59,21.59,,,OK,
ADNT,ADNT,2019-02-13,2019-02-15,,,,,0.0,,,,,,,no_pivot_yet,False
ADNT,ADNT,2019-04-22,2019-05-08,mid,7.0,1.0,2.0,3.0,2019-04-22; 2019-05-03; 2019-06-11,2019-04-24; 2019-05-07; 2019-06-13,26.02; 25.0054; 22.37,22.37,,,OK,
ADNT,ADNT,2019-07-30,2019-08-02,mid,9.0,9.0,10.0,1.0,2019-08-06,2019-08-08,25.79,25.79,,,OK,
ADNT,ADNT,2019-08-08,2019-08-12,small,24.0,13.0,15.0,1.0,2019-09-13,2019-09-17,26.4,26.4,,,OK,
ADNT,ADNT,2019-08-16,2019-08-22,,,,,0.0,,,,,,,no_pivot_yet,False
ADP,ADP,2008-11-26,2008-12-12,large_plus,18.0,3.0,15.0,2.0,2008-11-28; 2009-01-06,2008-12-02; 2009-01-08,41.27; 40.99,40.99,,,OK,
ADPT,ADPT,2019-08-22,2019-09-11,mid,13.0,2.0,9.0,1.0,2019-09-05,2019-09-09,55.1203,55.1203,,,OK,
ADPT,ADPT,2019-11-29,2019-12-03,mid,16.0,12.0,15.0,2.0,2019-12-12; 2019-12-23,2019-12-16; 2019-12-26,31.97; 33.4,33.4,,,OK,
ADPT,ADPT,2019-12-18,2019-12-23,mid,19.0,15.0,16.0,1.0,2020-01-28,2020-01-30,32.17,32.17,,,OK,
ADPT,ADPT,2020-04-16,2020-04-17,mid,31.0,7.0,8.0,4.0,2020-04-22; 2020-04-28; 2020-05-12; 2020-05-26,2020-04-24; 2020-04-30; 2020-05-14; 2020-05-28,30.77; 33.45; 39.46; 42.19,42.19,,,OK,
ADPT,ADPT,2026-06-24,2026-07-06,mid,79.0,10.0,16.0,3.0,2026-07-02; 2026-07-16; 2026-08-10,2026-07-07; 2026-07-20; 2026-08-12,22.8; 23.15; 26.155,26.155,,,OK,
ADPT,ADPT,2026-07-17,2026-07-24,mid,82.0,9.0,16.0,1.0,2026-08-27,2026-08-31,26.87,26.87,,,OK,
ADPTQ^17,ADPTQ,2015-05-06,2015-05-12,small,25.0,6.0,11.0,3.0,2015-05-21; 2015-06-10; 2015-06-17,2015-05-26; 2015-06-12; 2015-06-19,71.58; 86.5; 91.7793,91.7793,,,OK,
ADPTQ^17,ADPTQ,2015-07-21,2015-08-19,mid,3.0,1.0,5.0,4.0,2015-07-24; 2015-08-05; 2015-09-09; 2015-09-18,2015-07-28; 2015-08-07; 2015-09-11; 2015-09-22,113.55; 123.9699; 108.28; 121.76,121.76,,,OK,
ADT,ADT,2020-08-04,2020-08-20,mid,37.0,5.0,13.0,2.0,2020-08-03; 2020-09-11,2020-08-05; 2020-09-15,17.21; 11.35,11.35,,,OK,
ADTN,ADTN,2026-04-01,2026-04-07,small,35.0,10.0,13.0,2.0,2026-04-21; 2026-05-01,2026-04-23; 2026-05-05,17.99; 18.69,18.69,,,OK,
ADVM^25,ADVM,2015-01-07,2015-01-12,,,,,0.0,,,,,,,no_pivot_yet,False
ADVM^25,ADVM,2015-03-18,2015-03-19,,,,,0.0,,,,,,,no_pivot_yet,False
ADVM^25,ADVM,2015-06-11,2015-06-12,,,,,0.0,,,,,,,no_pivot_yet,False
ADVM^25,ADVM,2018-02-08,2018-02-16,small,42.0,3.0,7.0,2.0,2018-03-05; 2018-03-15,2018-03-07; 2018-03-19,78.5; 80.5,80.5,,,OK,
ADVM^25,ADVM,2019-07-08,2019-07-29,small,36.0,3.0,16.0,4.0,2019-07-10; 2019-07-16; 2019-08-19; 2019-09-06,2019-07-12; 2019-07-18; 2019-08-21; 2019-09-10,162.0; 163.834; 138.7; 129.7,129.7,,,OK,
ADVM^25,ADVM,2020-02-12,2020-02-21,small,24.0,7.0,16.0,2.0,2020-02-19; 2020-03-26,2020-02-21; 2020-03-30,168.1; 122.1,122.1,,,OK,
ADVM^25,ADVM,2020-05-05,2020-05-06,small,308.0,16.0,16.0,1.0,2020-05-06,2020-05-08,237.899,237.899,,,OK,
ADVS^15,ADVS,2007-08-09,2007-08-22,small,41.0,5.0,15.0,3.0,2007-08-09; 2007-09-24; 2007-09-27,2007-08-13; 2007-09-26; 2007-10-01,23.555; 23.43; 24.175,24.175,,,OK,
AEBI,AEBI,2007-06-07,2007-06-19,,,,,0.0,,,,,,,no_pivot_yet,False
AEBI,AEBI,2007-09-05,2007-09-07,,,,,0.0,,,,,,,no_pivot_yet,False
AEGR^16,AEGR,2012-10-23,2012-11-15,small,10.0,1.0,6.0,3.0,2012-10-31; 2012-12-14; 2012-12-26,2012-11-02; 2012-12-18; 2012-12-28,23.0; 23.5; 26.73,26.73,,,OK,
AEGR^16,AEGR,2013-05-22,2013-06-06,small,29.0,2.0,12.0,1.0,2013-06-06,2013-06-10,75.69,75.69,,,OK,
AEGR^16,AEGR,2013-06-14,2013-06-19,mid,3.0,2.0,15.0,2.0,2013-07-22; 2013-07-30,2013-07-24; 2013-08-01,81.0; 97.46,97.46,,,OK,
AEGR^16,AEGR,2013-07-30,2013-08-09,mid,3.0,1.0,4.0,2.0,2013-09-04; 2013-09-10,2013-09-06; 2013-09-12,94.085; 97.25,97.25,,,OK,
AEGR^16,AEGR,2013-08-15,2013-08-16,,,,,0.0,,,,,,,no_pivot_yet,False
AEHL,AEHL,2025-12-11,2025-12-18,,,,,0.0,,,,,,,no_pivot_yet,False
AEHL,AEHL,2026-05-26,2026-05-29,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2021-07-19,2021-08-12,small,35.0,3.0,7.0,4.0,2021-07-21; 2021-08-02; 2021-08-31; 2021-09-13,2021-07-23; 2021-08-04; 2021-09-02; 2021-09-15,8.6; 6.21; 8.36; 12.41,12.41,,,OK,
AEHR,AEHR,2021-09-07,2021-11-05,small,53.0,3.0,16.0,4.0,2021-09-24; 2021-10-19; 2021-10-26; 2021-11-05,2021-09-28; 2021-10-21; 2021-10-28; 2021-11-09,16.75; 22.65; 23.17; 27.09,27.09,,,OK,
AEHR,AEHR,2022-08-05,2022-08-18,small,88.0,5.0,13.0,2.0,2022-08-10; 2022-08-24,2022-08-12; 2022-08-26,18.29; 19.43,19.43,,,OK,
AEHR,AEHR,2022-10-19,2022-11-15,small,38.0,5.0,15.0,4.0,2022-10-26; 2022-11-15; 2022-11-23; 2022-12-01,2022-10-28; 2022-11-17; 2022-11-28; 2022-12-05,23.23; 26.67; 27.0; 28.0,28.0,,,OK,
AEHR,AEHR,2023-01-25,2023-01-26,small,71.0,11.0,15.0,2.0,2023-01-26; 2023-02-07,2023-01-30; 2023-02-09,36.92; 37.57,37.57,,,OK,
AEHR,AEHR,2023-02-02,2023-02-07,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2023-03-30,2023-04-04,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2023-06-01,2023-06-15,small,36.0,8.0,14.0,4.0,2023-06-09; 2023-07-03; 2023-07-18; 2023-07-25,2023-06-13; 2023-07-06; 2023-07-20; 2023-07-27,44.25; 44.24; 53.0; 54.0,54.0,,,OK,
AEHR,AEHR,2023-08-04,2023-08-09,small,41.0,15.0,16.0,1.0,2023-09-06,2023-09-08,53.055,53.055,,,OK,
AEHR,AEHR,2023-09-19,2023-09-20,,,,,0.0,,,,,,,no_pivot_yet,False
AEHR,AEHR,2024-07-17,2024-08-05,small,55.0,6.0,16.0,3.0,2024-07-17; 2024-08-26; 2024-08-30,2024-07-19; 2024-08-28; 2024-09-04,21.44; 15.43; 15.686,15.686,,,OK,
AEHR,AEHR,2025-07-23,2025-07-25,small,113.0,14.0,16.0,2.0,2025-07-23; 2025-08-28,2025-07-25; 2025-09-02,23.0; 27.51,27.51,,,OK,
AEHR,AEHR,2025-09-22,2025-09-23,small,101.0,14.0,15.0,2.0,2025-09-23; 2025-10-02,2025-09-25; 2025-10-06,34.1; 34.3495,34.3495,,,OK,
